timestamp;byte;samp_rate
1,031935;1;32000
2,038726;1;32000
3,045412;1;32000
4,061226;1;32000
5,066163;1;32000
6,081906;1;32000
7,087538;1;32000
8,091243;1;32000
9,093135;1;32000
10,094519;1;32000
11,095674;1;32000
12,098423;1;32000
13,100781;1;32000
14,102206;1;32000
15,103814;1;32000
16,105959;1;32000
17,108400;1;32000
18,116264;1;32000
19,117447;1;32000
20,129546;1;32000
21,140280;1;32000
22,152145;1;32000
23,155789;1;32000
24,160289;1;32000
25,164164;1;32000
26,167540;1;32000
27,173866;1;32000
28,177654;1;32000
29,181756;1;32000
30,183365;1;32000
31,186341;1;32000
32,190228;1;32000
