timestamp;byte;samp_rate
1,052501;1;32000
1,052533;1;32000
1,052564;1;32000
1,052595;1;32000
1,052626;1;32000
1,052658;1;32000
1,052689;1;32000
1,052720;1;32000
1,052751;1;32000
1,052783;1;32000
1,052814;1;32000
1,052845;1;32000
1,052876;1;32000
1,052908;1;32000
1,052939;1;32000
1,052970;1;32000
1,053001;1;32000
1,053033;1;32000
1,053064;1;32000
1,053095;1;32000
1,053126;1;32000
1,053158;1;32000
1,053189;1;32000
1,053220;1;32000
1,053251;1;32000
1,053283;1;32000
1,053314;1;32000
1,053345;1;32000
1,053376;1;32000
1,053408;1;32000
1,053439;1;32000
1,053470;1;32000
1,053501;1;32000
1,053533;1;32000
1,053564;1;32000
1,053595;1;32000
1,053626;1;32000
1,053658;1;32000
1,053689;1;32000
1,053720;1;32000
1,053751;1;32000
1,053783;1;32000
1,053814;1;32000
1,053845;1;32000
1,053876;1;32000
1,053908;1;32000
1,053939;1;32000
1,053970;1;32000
1,054001;1;32000
1,054033;1;32000
1,054064;1;32000
1,054095;1;32000
1,054126;1;32000
1,054158;1;32000
1,054189;1;32000
1,054220;1;32000
1,054251;1;32000
1,054283;1;32000
1,054314;1;32000
1,054345;1;32000
1,054376;1;32000
1,054408;1;32000
1,054439;1;32000
1,054470;1;32000
1,054501;1;32000
1,054533;1;32000
1,054564;1;32000
1,054595;1;32000
1,054626;1;32000
1,054658;1;32000
1,054689;1;32000
1,054720;1;32000
1,054751;1;32000
1,054783;1;32000
1,054814;1;32000
1,054845;1;32000
1,054876;1;32000
1,054908;1;32000
1,054939;1;32000
1,054970;1;32000
1,055001;1;32000
1,055033;1;32000
1,055064;1;32000
1,055095;1;32000
1,055126;1;32000
1,055158;1;32000
1,055189;1;32000
1,055220;1;32000
1,055251;1;32000
1,055283;1;32000
1,055314;1;32000
1,055345;1;32000
1,055376;1;32000
1,055408;1;32000
1,055439;1;32000
1,055470;1;32000
1,055501;1;32000
1,055533;1;32000
1,055564;1;32000
1,055595;1;32000
1,055626;1;32000
1,055658;1;32000
1,055689;1;32000
1,055720;1;32000
1,055751;1;32000
1,055783;1;32000
1,055814;1;32000
1,055845;1;32000
1,055876;1;32000
1,055908;1;32000
1,055939;1;32000
1,055970;1;32000
1,056001;1;32000
1,056033;1;32000
1,056064;1;32000
1,056095;1;32000
1,056126;1;32000
1,056158;1;32000
1,056189;1;32000
1,056220;1;32000
1,056251;1;32000
1,056283;1;32000
1,056314;1;32000
1,056345;1;32000
1,056376;1;32000
1,056408;1;32000
1,056439;1;32000
1,056470;1;32000
1,056501;1;32000
1,056533;1;32000
1,056564;1;32000
1,056595;1;32000
1,056626;1;32000
1,056658;1;32000
1,056689;1;32000
1,056720;1;32000
1,056751;1;32000
1,056783;1;32000
1,056814;1;32000
1,056845;1;32000
1,056876;1;32000
1,056908;1;32000
1,056939;1;32000
1,056970;1;32000
1,057001;1;32000
1,057033;1;32000
1,057064;1;32000
1,057095;1;32000
1,057126;1;32000
1,057158;1;32000
1,057189;1;32000
1,057220;1;32000
1,057251;1;32000
1,057283;1;32000
1,057314;1;32000
1,057345;1;32000
1,057376;1;32000
1,057408;1;32000
1,057439;1;32000
1,057470;1;32000
1,057501;1;32000
1,057533;1;32000
1,057564;1;32000
1,057595;1;32000
1,057626;1;32000
1,057658;1;32000
1,057689;1;32000
1,057720;1;32000
1,057751;1;32000
1,057783;1;32000
1,057814;1;32000
1,057845;1;32000
1,057876;1;32000
1,057908;1;32000
1,057939;1;32000
1,057970;1;32000
1,058001;1;32000
1,058033;1;32000
1,058064;1;32000
1,058095;1;32000
1,058126;1;32000
1,058158;1;32000
1,058189;1;32000
1,058220;1;32000
1,058251;1;32000
1,058283;1;32000
1,058314;1;32000
1,058345;1;32000
1,058376;1;32000
1,058408;1;32000
1,058439;1;32000
1,058470;1;32000
1,058501;1;32000
1,058533;1;32000
1,058564;1;32000
1,058595;1;32000
1,058626;1;32000
1,058658;1;32000
1,058689;1;32000
1,058720;1;32000
1,058751;1;32000
1,058783;1;32000
1,058814;1;32000
1,058845;1;32000
1,058876;1;32000
1,058908;1;32000
1,058939;1;32000
1,058970;1;32000
1,059001;1;32000
1,059033;1;32000
1,059064;1;32000
1,059095;1;32000
1,059126;1;32000
1,059158;1;32000
1,059189;1;32000
1,059220;1;32000
1,059251;1;32000
1,059283;1;32000
1,059314;1;32000
1,059345;1;32000
1,059376;1;32000
1,059408;1;32000
1,059439;1;32000
1,059470;1;32000
1,059501;1;32000
1,059533;1;32000
1,059564;1;32000
1,059595;1;32000
1,059626;1;32000
1,059658;1;32000
1,059689;1;32000
1,059720;1;32000
1,059751;1;32000
1,059783;1;32000
1,059814;1;32000
1,059845;1;32000
1,059876;1;32000
1,059908;1;32000
1,059939;1;32000
1,059970;1;32000
1,060001;1;32000
1,060033;1;32000
1,060064;1;32000
1,060095;1;32000
1,060126;1;32000
1,060158;1;32000
1,060189;1;32000
1,060220;1;32000
1,060251;1;32000
1,060283;1;32000
1,060314;1;32000
1,060345;1;32000
1,060376;1;32000
1,060408;1;32000
1,060439;1;32000
1,060470;1;32000
1,060501;1;32000
1,060533;1;32000
1,060564;1;32000
1,060595;1;32000
1,060626;1;32000
1,060658;1;32000
1,060689;1;32000
1,060720;1;32000
1,060751;1;32000
1,060783;1;32000
1,060814;1;32000
1,060845;1;32000
1,060876;1;32000
1,060908;1;32000
1,060939;1;32000
1,060970;1;32000
1,061001;1;32000
1,061033;1;32000
1,061064;1;32000
1,061095;1;32000
1,061126;1;32000
1,061158;1;32000
1,061189;1;32000
1,061220;1;32000
1,061251;1;32000
1,061283;1;32000
1,061314;1;32000
1,061345;1;32000
1,061376;1;32000
1,061408;1;32000
1,061439;1;32000
1,061470;1;32000
1,061501;1;32000
1,061533;1;32000
1,061564;1;32000
1,061595;1;32000
1,061626;1;32000
1,061658;1;32000
1,061689;1;32000
1,061720;1;32000
1,061751;1;32000
1,061783;1;32000
1,061814;1;32000
1,061845;1;32000
1,061876;1;32000
1,061908;1;32000
1,061939;1;32000
1,061970;1;32000
1,062001;1;32000
1,062033;1;32000
1,062064;1;32000
1,062095;1;32000
1,062126;1;32000
1,062158;1;32000
1,062189;1;32000
1,062220;1;32000
1,062251;1;32000
1,062283;1;32000
1,062314;1;32000
1,062345;1;32000
1,062376;1;32000
1,062408;1;32000
1,062439;1;32000
1,062470;1;32000
1,062501;1;32000
1,062533;1;32000
1,062564;1;32000
1,062595;1;32000
1,062626;1;32000
1,062658;1;32000
1,062689;1;32000
1,062720;1;32000
1,062751;1;32000
1,062783;1;32000
1,062814;1;32000
1,062845;1;32000
1,062876;1;32000
1,062908;1;32000
1,062939;1;32000
1,062970;1;32000
1,063001;1;32000
1,063033;1;32000
1,063064;1;32000
1,063095;1;32000
1,063126;1;32000
1,063158;1;32000
1,063189;1;32000
1,063220;1;32000
1,063251;1;32000
1,063283;1;32000
1,063314;1;32000
1,063345;1;32000
1,063376;1;32000
1,063408;1;32000
1,063439;1;32000
1,063470;1;32000
1,063501;1;32000
1,063533;1;32000
1,063564;1;32000
1,063595;1;32000
1,063626;1;32000
1,063658;1;32000
1,063689;1;32000
1,063720;1;32000
1,063751;1;32000
1,063783;1;32000
1,063814;1;32000
1,063845;1;32000
1,063876;1;32000
1,063908;1;32000
1,063939;1;32000
1,063970;1;32000
1,064001;1;32000
1,064033;1;32000
1,064064;1;32000
1,064095;1;32000
1,064126;1;32000
1,064158;1;32000
1,064189;1;32000
1,064220;1;32000
1,064251;1;32000
1,064283;1;32000
1,064314;1;32000
1,064345;1;32000
1,064376;1;32000
1,064408;1;32000
1,064439;1;32000
1,064470;1;32000
1,064501;1;32000
1,064533;1;32000
1,064564;1;32000
1,064595;1;32000
1,064626;1;32000
1,064658;1;32000
1,064689;1;32000
1,064720;1;32000
1,064751;1;32000
1,064783;1;32000
1,064814;1;32000
1,064845;1;32000
1,064876;1;32000
1,064908;1;32000
1,064939;1;32000
1,064970;1;32000
1,065001;1;32000
1,065033;1;32000
1,065064;1;32000
1,065095;1;32000
1,065126;1;32000
1,065158;1;32000
1,065189;1;32000
1,065220;1;32000
1,065251;1;32000
1,065283;1;32000
1,065314;1;32000
1,065345;1;32000
1,065376;1;32000
1,065408;1;32000
1,065439;1;32000
1,065470;1;32000
1,065501;1;32000
1,065533;1;32000
1,065564;1;32000
1,065595;1;32000
1,065626;1;32000
1,065658;1;32000
1,065689;1;32000
1,065720;1;32000
1,065751;1;32000
1,065783;1;32000
1,065814;1;32000
1,065845;1;32000
1,065876;1;32000
1,065908;1;32000
1,065939;1;32000
1,065970;1;32000
1,066001;1;32000
1,066033;1;32000
1,066064;1;32000
1,066095;1;32000
1,066126;1;32000
1,066158;1;32000
1,066189;1;32000
1,066220;1;32000
1,066251;1;32000
1,066283;1;32000
1,066314;1;32000
1,066345;1;32000
1,066376;1;32000
1,066408;1;32000
1,066439;1;32000
1,066470;1;32000
1,066501;1;32000
1,066533;1;32000
1,066564;1;32000
1,066595;1;32000
1,066626;1;32000
1,066658;1;32000
1,066689;1;32000
1,066720;1;32000
1,066751;1;32000
1,066783;1;32000
1,066814;1;32000
1,066845;1;32000
1,066876;1;32000
1,066908;1;32000
1,066939;1;32000
1,066970;1;32000
1,067001;1;32000
1,067033;1;32000
1,067064;1;32000
1,067095;1;32000
1,067126;1;32000
1,067158;1;32000
1,067189;1;32000
1,067220;1;32000
1,067251;1;32000
1,067283;1;32000
1,067314;1;32000
1,067345;1;32000
1,067376;1;32000
1,067408;1;32000
1,067439;1;32000
1,067470;1;32000
1,067501;1;32000
1,067533;1;32000
1,067564;1;32000
1,067595;1;32000
1,067626;1;32000
1,067658;1;32000
1,067689;1;32000
1,067720;1;32000
1,067751;1;32000
1,067783;1;32000
1,067814;1;32000
1,067845;1;32000
1,067876;1;32000
1,067908;1;32000
1,067939;1;32000
1,067970;1;32000
1,068001;1;32000
1,068033;1;32000
1,068064;1;32000
1,068095;1;32000
1,068126;1;32000
1,068158;1;32000
1,068189;1;32000
1,068220;1;32000
1,068251;1;32000
1,068283;1;32000
1,068314;1;32000
1,068345;1;32000
1,068376;1;32000
1,068408;1;32000
1,068439;1;32000
1,068470;1;32000
1,068501;1;32000
1,068533;1;32000
1,068564;1;32000
1,068595;1;32000
1,068626;1;32000
1,068658;1;32000
1,068689;1;32000
1,068720;1;32000
1,068751;1;32000
1,068783;1;32000
1,068814;1;32000
1,068845;1;32000
1,068876;1;32000
1,068908;1;32000
1,068939;1;32000
1,068970;1;32000
1,069001;1;32000
1,069033;1;32000
1,069064;1;32000
1,069095;1;32000
1,069126;1;32000
1,069158;1;32000
1,069189;1;32000
1,069220;1;32000
1,069251;1;32000
1,069283;1;32000
1,069314;1;32000
1,069345;1;32000
1,069376;1;32000
1,069408;1;32000
1,069439;1;32000
1,069470;1;32000
1,069501;1;32000
1,069533;1;32000
1,069564;1;32000
1,069595;1;32000
1,069626;1;32000
1,069658;1;32000
1,069689;1;32000
1,069720;1;32000
1,069751;1;32000
1,069783;1;32000
1,069814;1;32000
1,069845;1;32000
1,069876;1;32000
1,069908;1;32000
1,069939;1;32000
1,069970;1;32000
1,070001;1;32000
1,070033;1;32000
1,070064;1;32000
1,070095;1;32000
1,070126;1;32000
1,070158;1;32000
1,070189;1;32000
1,070220;1;32000
1,070251;1;32000
1,070283;1;32000
