timestamp;byte;samp_rate
1,029519;0;65105
1,029534;0;65105
2,042354;0;65105
2,042369;3;65105
2,042385;3;65105
2,042400;0;65105
2,042415;3;65105
2,042431;3;65105
2,042446;3;65105
2,042461;0;65105
2,042477;0;65105
2,042492;1;65105
2,042507;2;65105
2,042523;0;65105
2,042538;3;65105
2,042554;2;65105
2,042569;0;65105
2,042584;3;65105
3,050006;0;65105
3,050021;0;65105
3,050036;0;65105
3,050052;2;65105
3,050067;2;65105
3,050082;0;65105
3,050098;0;65105
3,050113;0;65105
3,050129;0;65105
3,050144;0;65105
3,050159;0;65105
3,050175;0;65105
3,050190;0;65105
3,050205;0;65105
3,050221;0;65105
3,050236;0;65105
4,065913;0;65105
4,065929;0;65105
4,065944;0;65105
4,065960;2;65105
4,065975;2;65105
4,065990;0;65105
4,066006;0;65105
4,066021;0;65105
4,066036;0;65105
4,066052;0;65105
4,066067;0;65105
4,066082;0;65105
4,066098;0;65105
4,066113;0;65105
4,066128;0;65105
4,066144;0;65105
5,063002;0;65105
5,063017;0;65105
5,063033;0;65105
5,063048;2;65105
5,063063;2;65105
5,063079;0;65105
5,063094;0;65105
5,063109;0;65105
5,063125;0;65105
5,063140;0;65105
5,063155;0;65105
5,063171;0;65105
5,063186;0;65105
5,063202;0;65105
5,063217;0;65105
5,063232;0;65105
6,077498;0;65105
6,077513;0;65105
6,077528;0;65105
6,077544;2;65105
6,077559;2;65105
6,077575;0;65105
6,077590;0;65105
6,077605;0;65105
6,077621;0;65105
6,077636;0;65105
6,077651;0;65105
6,077667;0;65105
6,077682;0;65105
6,077697;0;65105
6,077713;0;65105
6,077728;0;65105
7,082566;0;65105
7,082582;0;65105
7,082597;0;65105
7,082612;2;65105
7,082628;2;65105
7,082643;0;65105
7,082658;0;65105
7,082674;0;65105
7,082689;0;65105
7,082704;0;65105
7,082720;0;65105
7,082735;0;65105
7,082751;0;65105
7,082766;0;65105
7,082781;0;65105
7,082797;0;65105
8,098598;0;65105
8,098614;0;65105
8,098629;0;65105
8,098644;2;65105
8,098660;2;65105
8,098675;0;65105
8,098690;0;65105
8,098706;0;65105
8,098721;0;65105
8,098736;0;65105
8,098752;0;65105
8,098767;0;65105
8,098783;0;65105
8,098798;0;65105
8,098813;0;65105
8,098829;0;65105
9,107916;0;65105
9,107931;0;65105
9,107946;0;65105
9,107962;2;65105
9,107977;2;65105
9,107992;0;65105
9,108008;0;65105
9,108023;0;65105
9,108039;0;65105
9,108054;0;65105
9,108069;0;65105
9,108085;0;65105
9,108100;0;65105
9,108115;0;65105
9,108131;0;65105
9,108146;0;65105
10,118046;0;65105
10,118061;0;65105
10,118077;0;65105
10,118092;2;65105
10,118107;2;65105
10,118123;0;65105
10,118138;0;65105
10,118153;0;65105
10,118169;0;65105
10,118184;0;65105
10,118199;0;65105
10,118215;0;65105
10,118230;0;65105
10,118245;0;65105
10,118261;0;65105
10,118276;0;65105
11,131852;0;65105
11,131868;0;65105
11,131883;0;65105
11,131898;2;65105
11,131914;2;65105
11,131929;0;65105
11,131944;0;65105
11,131960;0;65105
11,131975;0;65105
11,131990;0;65105
11,132006;0;65105
11,132021;0;65105
11,132036;0;65105
11,132052;0;65105
11,132067;0;65105
11,132083;0;65105
12,132271;0;65105
12,132287;0;65105
12,132302;0;65105
12,132317;2;65105
12,132333;2;65105
12,132348;0;65105
12,132363;0;65105
12,132379;0;65105
12,132394;0;65105
12,132410;0;65105
12,132425;0;65105
12,132440;0;65105
12,132456;0;65105
12,132471;0;65105
12,132486;0;65105
12,132502;0;65105
13,143600;0;65105
13,143615;0;65105
13,143630;0;65105
13,143646;2;65105
13,143661;2;65105
13,143677;0;65105
13,143692;0;65105
13,143707;0;65105
13,143723;0;65105
13,143738;0;65105
13,143753;0;65105
13,143769;0;65105
13,143784;0;65105
13,143799;0;65105
13,143815;0;65105
13,143830;0;65105
14,152040;0;65105
14,152055;0;65105
14,152070;0;65105
14,152086;2;65105
14,152101;2;65105
14,152117;0;65105
14,152132;0;65105
14,152147;0;65105
14,152163;0;65105
14,152178;0;65105
14,152193;0;65105
14,152209;0;65105
14,152224;0;65105
14,152239;0;65105
14,152255;0;65105
14,152270;0;65105
15,152199;0;65105
15,152214;0;65105
15,152230;0;65105
15,152245;2;65105
15,152260;2;65105
15,152276;0;65105
15,152291;0;65105
15,152307;0;65105
15,152322;0;65105
15,152337;0;65105
15,152353;0;65105
15,152368;0;65105
15,152383;0;65105
15,152399;0;65105
15,152414;0;65105
15,152429;0;65105
16,167889;0;65105
16,167904;0;65105
16,167919;0;65105
16,167935;2;65105
16,167950;2;65105
16,167965;0;65105
16,167981;0;65105
16,167996;0;65105
16,168012;0;65105
16,168027;0;65105
16,168042;0;65105
16,168058;0;65105
16,168073;0;65105
16,168088;0;65105
16,168104;0;65105
16,168119;0;65105
