timestamp;real;imag;symbol_index;samp_rate
6,073765;-1,413472;-1,386384;90;65105
6,073780;-1,417700;-1,489730;91;65105
6,073796;-1,413472;-1,340986;91;65105
6,073811;-1,417700;-1,256063;92;65105
6,073826;-1,413472;-1,795963;92;65105
6,073842;-1,417701;-1,657359;93;65105
6,073857;-1,413472;0,306420;93;65105
6,073873;-1,417701;1,682750;94;65105
6,073888;-1,413472;0,306420;94;65105
6,073903;-1,417700;-1,657359;95;65105
6,073919;-1,413472;-1,795963;95;65105
7,085991;-1,417700;-1,256063;96;65105
7,086006;-1,413472;-1,340986;96;65105
7,086022;-1,417701;-1,489730;97;65105
7,086037;-1,413472;-1,386384;97;65105
7,086052;-1,417701;-1,411919;98;65105
7,086068;-1,413472;-1,446373;98;65105
7,086083;-1,417700;-1,391554;99;65105
7,086098;-1,413472;-1,410897;99;65105
7,086114;-1,417700;-1,434737;100;65105
7,086129;-1,413472;-1,397019;100;65105
7,086145;-1,417701;-1,423796;101;65105
7,086160;-1,413472;-1,423102;101;65105
7,086175;-1,417701;-1,400240;102;65105
7,086191;-1,413472;-1,423102;102;65105
7,086206;-1,417700;-1,423796;103;65105
7,086221;-1,413472;-1,397019;103;65105
7,086237;-1,417700;-1,434737;104;65105
7,086252;-1,413472;-1,410897;104;65105
7,086267;-1,417701;-1,391554;105;65105
7,086283;-1,413472;-1,446373;105;65105
7,086298;-1,417701;-1,411919;106;65105
7,086313;-1,413472;-1,386384;106;65105
7,086329;-1,417700;-1,489730;107;65105
7,086344;-1,413472;-1,340986;107;65105
7,086360;-1,417700;-1,256063;108;65105
7,086375;-1,413472;-1,795963;108;65105
7,086390;-1,417701;-1,657359;109;65105
7,086406;-1,413472;0,306420;109;65105
7,086421;-1,417701;1,682750;110;65105
7,086436;-1,413472;0,306420;110;65105
7,086452;-1,417700;-1,657359;111;65105
7,086467;-1,413472;-1,795963;111;65105
8,100859;-1,417700;-1,256063;112;65105
8,100874;-1,413472;-1,340986;112;65105
8,100890;-1,417701;-1,489730;113;65105
8,100905;-1,413472;-1,386384;113;65105
8,100920;-1,417701;-1,411919;114;65105
8,100936;-1,413472;-1,446373;114;65105
8,100951;-1,417700;-1,391554;115;65105
8,100966;-1,413472;-1,410897;115;65105
8,100982;-1,417700;-1,434737;116;65105
8,100997;-1,413472;-1,397019;116;65105
8,101013;-1,417701;-1,423796;117;65105
8,101028;-1,413472;-1,423102;117;65105
8,101043;-1,417701;-1,400240;118;65105
8,101059;-1,413472;-1,423102;118;65105
8,101074;-1,417700;-1,423796;119;65105
8,101089;-1,413472;-1,397019;119;65105
8,101105;-1,417700;-1,434737;120;65105
8,101120;-1,413472;-1,410897;120;65105
8,101135;-1,417701;-1,391554;121;65105
8,101151;-1,413472;-1,446373;121;65105
8,101166;-1,417701;-1,411919;122;65105
8,101181;-1,413472;-1,386384;122;65105
8,101197;-1,417700;-1,489730;123;65105
8,101212;-1,413472;-1,340986;123;65105
8,101228;-1,417700;-1,256063;124;65105
8,101243;-1,413472;-1,795963;124;65105
8,101258;-1,417701;-1,657359;125;65105
8,101274;-1,413472;0,306420;125;65105
8,101289;-1,417701;1,682750;126;65105
8,101304;-1,413472;0,306420;126;65105
8,101320;-1,417700;-1,657359;127;65105
8,101335;-1,413472;-1,795963;127;65105
9,104290;-1,417700;-1,256063;128;65105
9,104306;-1,413472;-1,340986;128;65105
9,104321;-1,417701;-1,489730;129;65105
9,104336;-1,413472;-1,386384;129;65105
9,104352;-1,417701;-1,411919;130;65105
9,104367;-1,413472;-1,446373;130;65105
9,104382;-1,417700;-1,391554;131;65105
9,104398;-1,413472;-1,410897;131;65105
9,104413;-1,417700;-1,434737;132;65105
9,104428;-1,413472;-1,397019;132;65105
9,104444;-1,417701;-1,423796;133;65105
9,104459;-1,413472;-1,423102;133;65105
9,104475;-1,417701;-1,400240;134;65105
9,104490;-1,413472;-1,423102;134;65105
9,104505;-1,417700;-1,423796;135;65105
9,104521;-1,413472;-1,397019;135;65105
9,104536;-1,417700;-1,434737;136;65105
9,104551;-1,413472;-1,410897;136;65105
9,104567;-1,417701;-1,391554;137;65105
9,104582;-1,413472;-1,446373;137;65105
9,104597;-1,417701;-1,411919;138;65105
9,104613;-1,413472;-1,386384;138;65105
