timestamp;byte;samp_rate
1,023336;172;65105
1,023351;221;65105
1,023366;164;65105
1,023382;226;65105
1,023397;242;65105
1,023412;140;65105
1,023428;32;65105
1,023443;252;65105
1,023459;0;65105
1,023474;1;65105
1,023489;0;65105
1,023505;1;65105
1,023520;17;65105
2,025676;172;65105
2,025692;221;65105
2,025707;164;65105
2,025723;226;65105
2,025738;242;65105
2,025753;140;65105
2,025769;32;65105
2,025784;252;65105
2,025799;0;65105
2,025815;1;65105
2,025830;0;65105
2,025845;1;65105
2,025861;17;65105
3,037871;172;65105
3,037886;221;65105
3,037901;164;65105
3,037917;226;65105
3,037932;242;65105
3,037947;140;65105
3,037963;32;65105
3,037978;252;65105
3,037994;0;65105
3,038009;1;65105
3,038024;0;65105
3,038040;1;65105
3,038055;17;65105
4,050304;172;65105
4,050320;221;65105
4,050335;164;65105
4,050350;226;65105
4,050366;242;65105
4,050381;140;65105
4,050397;32;65105
4,050412;252;65105
4,050427;0;65105
4,050443;1;65105
4,050458;0;65105
4,050473;1;65105
4,050489;17;65105
