timestamp;real;imag;symbol_index;samp_rate
1,035649;-1,281477;0,000000;70;65105
1,035665;-1,360447;0,000000;70;65105
1,035680;-1,147171;0,000000;71;65105
1,035695;-0,581044;0,000000;71;65105
1,035711;0,201563;0,000000;71;65105
1,035726;0,895617;0,000000;71;65105
1,035741;1,185290;0,000000;72;65105
1,035757;0,925058;0,000000;72;65105
1,035772;0,234617;0,000000;72;65105
1,035788;-0,574015;0,000000;72;65105
1,035803;-1,173022;0,000000;73;65105
1,035818;-1,394364;0,000000;73;65105
1,035834;-1,285856;0,000000;73;65105
1,035849;-1,043960;0,000000;73;65105
1,035864;-0,868647;0,000000;74;65105
1,035880;-0,851312;0,000000;74;65105
1,035895;-0,951913;0,000000;74;65105
1,035910;-1,060680;0,000000;74;65105
1,035926;-1,088338;0,000000;75;65105
1,035941;-1,023271;0,000000;75;65105
1,035956;-0,922745;0,000000;75;65105
1,035972;-0,872531;0,000000;75;65105
1,035987;-0,928043;0,000000;76;65105
1,036003;-1,077355;0,000000;76;65105
1,036018;-1,234990;0,000000;76;65105
1,036033;-1,272583;0,000000;76;65105
1,036049;-1,079499;0,000000;77;65105
1,036064;-0,626973;0,000000;77;65105
1,036079;0,000918;0,000000;77;65105
1,036095;0,633593;0,000000;77;65105
1,036110;1,091493;0,000000;78;65105
1,036125;1,276132;0,000000;78;65105
1,036141;1,218467;0,000000;78;65105
1,036156;1,050704;0,000000;78;65105
1,036172;0,917551;0,000000;79;65105
1,036187;0,893657;0,000000;79;65105
1,036202;0,952811;0,000000;79;65105
1,036218;1,019220;0,000000;79;65105
1,036233;1,038155;0,000000;80;65105
1,036248;1,013248;0,000000;80;65105
1,036264;0,991162;0,000000;80;65105
1,036279;1,001504;0,000000;80;65105
1,036294;1,026527;0,000000;81;65105
1,036310;1,019675;0,000000;81;65105
1,036325;0,965391;0,000000;81;65105
1,036340;0,906104;0,000000;81;65105
1,036356;0,917883;0,000000;82;65105
1,036371;1,037344;0,000000;82;65105
1,036387;1,205011;0,000000;82;65105
1,036402;1,277169;0,000000;82;65105
1,036417;1,107802;0,000000;83;65105
1,036433;0,647678;0,000000;83;65105
1,036448;-0,003846;0,000000;83;65105
1,036463;-0,649446;0,000000;83;65105
1,036479;-1,098652;0,000000;84;65105
1,036494;-1,267902;0,000000;84;65105
1,036509;-1,208125;0,000000;84;65105
1,036525;-1,052737;0,000000;84;65105
1,036540;-0,930694;0,000000;85;65105
1,036556;-0,902794;0,000000;85;65105
1,036571;-0,947485;0,000000;85;65105
1,036586;-1,006798;0,000000;85;65105
1,036602;-1,034744;0,000000;86;65105
1,036617;-1,025660;0,000000;86;65105
1,036632;-1,000174;0,000000;86;65105
1,036648;-0,984720;0,000000;86;65105
1,036663;-0,988498;0,000000;87;65105
1,036678;-1,003749;0,000000;87;65105
1,036694;-1,012907;0,000000;87;65105
1,036709;-1,008818;0,000000;87;65105
1,036724;-0,996704;0,000000;88;65105
1,036740;-0,988521;0,000000;88;65105
1,036755;-0,991148;0,000000;88;65105
1,036771;-1,000605;0,000000;88;65105
1,036786;-1,007488;0,000000;89;65105
1,036801;-1,006432;0,000000;89;65105
1,036817;-0,999751;0,000000;89;65105
1,036832;-0,993936;0,000000;89;65105
1,036847;-0,994072;0,000000;90;65105
1,036863;-1,000919;0,000000;90;65105
1,036878;-1,006410;0,000000;90;65105
1,036893;-1,005500;0,000000;90;65105
1,036909;-0,998797;0,000000;91;65105
1,036924;-0,994076;0,000000;91;65105
1,036940;-0,994750;0,000000;91;65105
1,036955;-1,000549;0,000000;91;65105
1,036970;-1,005467;0,000000;92;65105
1,036986;-1,005605;0,000000;92;65105
1,037001;-0,999144;0,000000;92;65105
1,037016;-0,992605;0,000000;92;65105
1,037032;-0,992579;0,000000;93;65105
1,037047;-1,001055;0,000000;93;65105
1,037062;-1,008784;0,000000;93;65105
1,037078;-1,008070;0,000000;93;65105
1,037093;-0,998665;0,000000;94;65105
1,037108;-0,990061;0,000000;94;65105
1,037124;-0,991892;0,000000;94;65105
1,037139;-1,003095;0,000000;94;65105
1,037155;-1,012805;0,000000;95;65105
1,037170;-1,009322;0,000000;95;65105
1,037185;-0,993369;0,000000;95;65105
1,037201;-0,980135;0,000000;95;65105
1,037216;-0,984279;0,000000;96;65105
1,037231;-1,006287;0,000000;96;65105
1,037247;-1,024947;0,000000;96;65105
1,037262;-1,020454;0,000000;96;65105
1,037277;-0,993667;0,000000;97;65105
1,037293;-0,972033;0,000000;97;65105
1,037308;-0,981360;0,000000;97;65105
1,037324;-1,020742;0,000000;97;65105
1,037339;-1,051514;0,000000;98;65105
1,037354;-1,029240;0,000000;98;65105
1,037370;-0,947427;0,000000;98;65105
1,037385;-0,868216;0,000000;98;65105
1,037400;-0,886215;0,000000;99;65105
1,037416;-1,045490;0,000000;99;65105
1,037431;-1,270617;0,000000;99;65105
1,037446;-1,375908;0,000000;99;65105
1,037462;-1,167246;0,000000;100;65105
1,037477;-0,585414;0,000000;100;65105
1,037492;0,213982;0,000000;100;65105
1,037508;0,911885;0,000000;100;65105
1,037523;1,190788;0,000000;101;65105
1,037539;0,916057;0,000000;101;65105
1,037554;0,217331;0,000000;101;65105
1,037569;-0,586486;0,000000;101;65105
1,037585;-1,171140;0,000000;102;65105
1,037600;-1,378604;0,000000;102;65105
1,037615;-1,269836;0,000000;102;65105
1,037631;-1,041940;0,000000;102;65105
1,037646;-0,884090;0,000000;103;65105
1,037661;-0,868784;0,000000;103;65105
1,037677;-0,950111;0,000000;103;65105
1,037692;-1,031225;0,000000;103;65105
2,043406;-1,051250;0,000000;104;65105
2,043421;-1,016576;0,000000;104;65105
2,043436;-0,978197;0,000000;104;65105
2,043452;-0,973270;0,000000;104;65105
2,043467;-0,998190;0,000000;105;65105
2,043483;-1,022684;0,000000;105;65105
2,043498;-1,022944;0,000000;105;65105
2,043513;-1,001768;0,000000;105;65105
2,043529;-0,982263;0,000000;106;65105
2,043544;-0,981814;0,000000;106;65105
2,043559;-0,997204;0,000000;106;65105
2,043575;-1,011456;0,000000;106;65105
2,043590;-1,010944;0,000000;107;65105
2,043605;-0,999983;0,000000;107;65105
2,043621;-0,990351;0,000000;107;65105
2,043636;-0,992232;0,000000;107;65105
2,043652;-1,002850;0,000000;108;65105
2,043667;-1,009968;0,000000;108;65105
2,043682;-1,005770;0,000000;108;65105
2,043698;-0,995317;0,000000;108;65105
2,043713;-0,990123;0,000000;109;65105
2,043728;-0,995250;0,000000;109;65105
2,043744;-1,004672;0,000000;109;65105
2,043759;-1,008432;0,000000;109;65105
2,043774;-1,002224;0,000000;110;65105
2,043790;-0,994239;0,000000;110;65105
2,043805;-0,992607;0,000000;110;65105
2,043820;-1,000219;0,000000;110;65105
2,043836;-1,008711;0,000000;111;65105
2,043851;-1,008893;0,000000;111;65105
2,043867;-0,997197;0,000000;111;65105
2,043882;-0,985035;0,000000;111;65105
2,043897;-0,986593;0,000000;112;65105
2,043913;-1,002757;0,000000;112;65105
2,043928;-1,018281;0,000000;112;65105
2,043943;-1,016236;0,000000;112;65105
2,043959;-0,996133;0,000000;113;65105
2,043974;-0,977976;0,000000;113;65105
2,043989;-0,985354;0,000000;113;65105
2,044005;-1,018938;0,000000;113;65105
2,044020;-1,045354;0,000000;114;65105
2,044036;-1,024665;0,000000;114;65105
2,044051;-0,949767;0,000000;114;65105
2,044066;-0,876858;0,000000;114;65105
2,044082;-0,894032;0,000000;115;65105
2,044097;-1,044420;0,000000;115;65105
2,044112;-1,259308;0,000000;115;65105
2,044128;-1,362506;0,000000;115;65105
2,044143;-1,164166;0,000000;116;65105
2,044158;-0,596863;0,000000;116;65105
2,044174;0,197597;0,000000;116;65105
2,044189;0,905997;0,000000;116;65105
2,044204;1,202410;0,000000;117;65105
2,044220;0,935096;0,000000;117;65105
2,044235;0,221354;0,000000;117;65105
2,044251;-0,612992;0,000000;117;65105
2,044266;-1,213631;0,000000;118;65105
2,044281;-1,393053;0,000000;118;65105
2,044297;-1,212659;0,000000;118;65105
2,044312;-0,922981;0,000000;118;65105
2,044327;-0,789490;0,000000;119;65105
2,044343;-0,921155;0,000000;119;65105
2,044358;-1,205153;0,000000;119;65105
2,044373;-1,381338;0,000000;119;65105
2,044389;-1,207536;0,000000;120;65105
2,044404;-0,619517;0,000000;120;65105
2,044420;0,206125;0,000000;120;65105
2,044435;0,927178;0,000000;120;65105
2,044450;1,213766;0,000000;121;65105
2,044466;0,925956;0,000000;121;65105
2,044481;0,199442;0,000000;121;65105
2,044496;-0,631060;0,000000;121;65105
2,044512;-1,214788;0,000000;122;65105
2,044527;-1,374859;0,000000;122;65105
2,044542;-1,190504;0,000000;122;65105
2,044558;-0,919735;0,000000;122;65105
2,044573;-0,812933;0,000000;123;65105
2,044588;-0,947394;0,000000;123;65105
2,044604;-1,188202;0,000000;123;65105
2,044619;-1,297302;0,000000;123;65105
2,044635;-1,106547;0,000000;124;65105
2,044650;-0,626678;0,000000;124;65105
2,044665;-0,013398;0,000000;124;65105
2,044681;0,552401;0,000000;124;65105
2,044696;0,978665;0,000000;125;65105
2,044711;1,272184;0,000000;125;65105
2,044727;1,450362;0,000000;125;65105
2,044742;1,454085;0,000000;125;65105
2,044757;1,164261;0,000000;126;65105
2,044773;0,523452;0,000000;126;65105
2,044788;-0,327518;0,000000;126;65105
2,044804;-1,049990;0,000000;126;65105
2,044819;-1,271679;0,000000;127;65105
2,044834;-0,833964;0,000000;127;65105
2,044850;0,066051;0,000000;127;65105
2,044865;0,945284;0,000000;127;65105
2,044880;1,309172;0,000000;128;65105
2,044896;0,951147;0,000000;128;65105
2,044911;0,077723;0,000000;128;65105
2,044926;-0,821747;0,000000;128;65105
2,044942;-1,268776;0,000000;129;65105
2,044957;-1,060222;0,000000;129;65105
2,044972;-0,344266;0,000000;129;65105
2,044988;0,516061;0,000000;129;65105
2,045003;1,176014;0,000000;130;65105
2,045019;1,476428;0,000000;130;65105
2,045034;1,455503;0,000000;130;65105
2,045049;1,240149;0,000000;130;65105
2,045065;0,926717;0,000000;131;65105
2,045080;0,534333;0,000000;131;65105
2,045095;0,053403;0,000000;131;65105
2,045111;-0,489791;0,000000;131;65105
2,045126;-1,001547;0,000000;132;65105
2,045141;-1,357973;0,000000;132;65105
2,045157;-1,465600;0,000000;132;65105
2,045172;-1,312076;0,000000;132;65105
2,045188;-0,957909;0,000000;133;65105
2,045203;-0,494891;0,000000;133;65105
2,045218;0,003916;0,000000;133;65105
2,045234;0,493044;0,000000;133;65105
2,045249;0,939580;0,000000;134;65105
2,045264;1,296855;0,000000;134;65105
2,045280;1,491124;0,000000;134;65105
2,045295;1,437703;0,000000;134;65105
2,045310;1,086192;0,000000;135;65105
2,045326;0,468846;0,000000;135;65105
2,045341;-0,265635;0,000000;135;65105
2,045356;-0,881164;0,000000;135;65105
2,045372;-1,136102;0,000000;136;65105
2,045387;-0,899477;0,000000;136;65105
2,045403;-0,241107;0,000000;136;65105
2,045418;0,572895;0,000000;136;65105
2,045433;1,203219;0,000000;137;65105
2,045449;1,421898;0,000000;137;65105
2,045464;1,244697;0,000000;137;65105
2,045479;0,916588;0,000000;137;65105
2,045495;0,745724;0,000000;138;65105
2,045510;0,886909;0,000000;138;65105
2,045525;1,223383;0,000000;138;65105
2,045541;1,440010;0,000000;138;65105
2,045556;1,246657;0,000000;139;65105
2,045572;0,595827;0,000000;139;65105
2,045587;-0,268999;0,000000;139;65105
2,045602;-0,954476;0,000000;139;65105
2,045618;-1,160550;0,000000;140;65105
2,045633;-0,846875;0,000000;140;65105
2,045648;-0,209831;0,000000;140;65105
2,045664;0,473703;0,000000;140;65105
2,045679;1,015792;0,000000;141;65105
2,045694;1,363796;0,000000;141;65105
2,045710;1,528386;0,000000;141;65105
2,045725;1,477660;0,000000;141;65105
2,045740;1,132303;0,000000;142;65105
2,045756;0,471100;0,000000;142;65105
2,045771;-0,354853;0,000000;142;65105
2,045787;-1,026578;0,000000;142;65105
2,045802;-1,215526;0,000000;143;65105
2,045817;-0,802061;0,000000;143;65105
2,045833;0,015893;0,000000;143;65105
2,045848;0,817152;0,000000;143;65105
2,045863;1,197197;0,000000;144;65105
2,045879;0,993637;0,000000;144;65105
2,045894;0,343110;0,000000;144;65105
2,045909;-0,446890;0,000000;144;65105
2,045925;-1,094241;0,000000;145;65105
2,045940;-1,466434;0,000000;145;65105
2,045955;-1,559324;0,000000;145;65105
2,045971;-1,409195;0,000000;145;65105
2,045986;-1,029282;0,000000;146;65105
2,046002;-0,441157;0,000000;146;65105
2,046017;0,255400;0,000000;146;65105
2,046032;0,851094;0,000000;146;65105
2,046048;1,108257;0,000000;147;65105
2,046063;0,898119;0,000000;147;65105
2,046078;0,293217;0,000000;147;65105
2,046094;-0,464724;0,000000;147;65105
2,046109;-1,102716;0,000000;148;65105
2,046124;-1,452036;0,000000;148;65105
2,046140;-1,498289;0,000000;148;65105
2,046155;-1,315009;0,000000;148;65105
2,046171;-0,974118;0,000000;149;65105
2,046186;-0,507115;0,000000;149;65105
2,046201;0,055703;0,000000;149;65105
2,046217;0,627813;0,000000;149;65105
2,046232;1,068652;0,000000;150;65105
2,046247;1,258057;0,000000;150;65105
2,046263;1,189750;0,000000;150;65105
2,046278;0,996189;0,000000;150;65105
2,046293;0,868298;0,000000;151;65105
2,046309;0,921493;0,000000;151;65105
2,046324;1,112967;0,000000;151;65105
2,046339;1,258196;0,000000;151;65105
2,046355;1,153456;0,000000;152;65105
2,046370;0,711033;0,000000;152;65105
2,046386;0,024125;0,000000;152;65105
2,046401;-0,678835;0,000000;152;65105
2,046416;-1,159812;0,000000;153;65105
2,046432;-1,299299;0,000000;153;65105
2,046447;-1,154598;0,000000;153;65105
2,046462;-0,920483;0,000000;153;65105
2,046478;-0,814941;0,000000;154;65105
2,046493;-0,943319;0,000000;154;65105
2,046508;-1,220699;0,000000;154;65105
2,046524;-1,404660;0,000000;154;65105
2,046539;-1,235602;0,000000;155;65105
2,046555;-0,620502;0,000000;155;65105
2,046570;0,265999;0,000000;155;65105
2,046585;1,031961;0,000000;155;65105
2,046601;1,281955;0,000000;156;65105
2,046616;0,862806;0,000000;156;65105
2,046631;-0,015809;0,000000;156;65105
2,046647;-0,882194;0,000000;156;65105
2,046662;-1,273765;0,000000;157;65105
2,046677;-1,003181;0,000000;157;65105
2,046693;-0,244323;0,000000;157;65105
2,046708;0,607784;0,000000;157;65105
2,046723;1,192118;0,000000;158;65105
2,046739;1,373142;0,000000;158;65105
2,046754;1,260652;0,000000;158;65105
2,046770;1,064269;0,000000;158;65105
2,046785;0,933234;0,000000;159;65105
2,046800;0,891205;0,000000;159;65105
2,046816;0,891380;0,000000;159;65105
2,046831;0,907550;0,000000;159;65105
2,046846;0,962877;0,000000;160;65105
2,046862;1,081641;0,000000;160;65105
2,046877;1,215951;0,000000;160;65105
2,046892;1,247301;0,000000;160;65105
2,046908;1,059169;0,000000;161;65105
2,046923;0,629990;0,000000;161;65105
2,046939;0,052084;0,000000;161;65105
2,046954;-0,525548;0,000000;161;65105
2,046969;-0,991713;0,000000;162;65105
2,046985;-1,309490;0,000000;162;65105
2,047000;-1,473576;0,000000;162;65105
2,047015;-1,442612;0,000000;162;65105
2,047031;-1,132811;0,000000;163;65105
2,047046;-0,505171;0,000000;163;65105
2,047061;0,314243;0,000000;163;65105
2,047077;1,018985;0,000000;163;65105
2,047092;1,254851;0,000000;164;65105
2,047107;0,849527;0,000000;164;65105
2,047123;-0,032553;0,000000;164;65105
2,047138;-0,928118;0,000000;164;65105
2,047154;-1,328797;0,000000;165;65105
2,047169;-0,988991;0,000000;165;65105
2,047184;-0,089409;0,000000;165;65105
2,047200;0,861782;0,000000;165;65105
2,047215;1,333495;0,000000;166;65105
2,047230;1,080970;0,000000;166;65105
2,047246;0,268726;0,000000;166;65105
2,047261;-0,661515;0,000000;166;65105
2,047276;-1,277552;0,000000;167;65105
2,047292;-1,404295;0,000000;167;65105
2,047307;-1,175187;0,000000;167;65105
2,047323;-0,895022;0,000000;167;65105
2,047338;-0,812293;0,000000;168;65105
2,047353;-0,969253;0,000000;168;65105
2,047369;-1,203162;0,000000;168;65105
2,047384;-1,287904;0,000000;168;65105
2,047399;-1,085838;0,000000;169;65105
2,047415;-0,618526;0,000000;169;65105
