timestamp;byte;samp_rate
1,042852;172;25000000
1,042852;221;25000000
1,042852;164;25000000
1,042852;226;25000000
1,042852;242;25000000
1,042852;140;25000000
1,042852;32;25000000
1,042852;252;25000000
1,042852;0;25000000
1,042852;1;25000000
1,042852;0;25000000
1,042852;1;25000000
1,042852;17;25000000
2,050774;172;25000000
2,050774;221;25000000
2,050774;164;25000000
2,050774;226;25000000
2,050774;242;25000000
2,050774;140;25000000
2,050774;32;25000000
2,050774;252;25000000
2,050774;0;25000000
2,050774;1;25000000
2,050774;0;25000000
2,050774;1;25000000
2,050774;17;25000000
3,051338;172;25000000
3,051338;221;25000000
3,051338;164;25000000
3,051338;226;25000000
3,051338;242;25000000
3,051338;140;25000000
3,051338;32;25000000
3,051338;252;25000000
3,051338;0;25000000
3,051338;1;25000000
3,051338;0;25000000
3,051338;1;25000000
3,051338;17;25000000
4,058323;172;25000000
4,058323;221;25000000
4,058323;164;25000000
4,058323;226;25000000
4,058323;242;25000000
4,058323;140;25000000
4,058323;32;25000000
4,058323;252;25000000
4,058323;0;25000000
4,058323;1;25000000
4,058323;0;25000000
4,058323;1;25000000
4,058323;17;25000000
5,062783;172;25000000
5,062783;221;25000000
5,062783;164;25000000
5,062783;226;25000000
5,062783;242;25000000
5,062783;140;25000000
5,062783;32;25000000
5,062784;252;25000000
5,062784;0;25000000
5,062784;1;25000000
5,062784;0;25000000
5,062784;1;25000000
5,062784;17;25000000
6,071630;172;25000000
6,071630;221;25000000
6,071630;164;25000000
6,071630;226;25000000
6,071630;242;25000000
6,071630;140;25000000
6,071630;32;25000000
6,071630;252;25000000
6,071630;0;25000000
6,071630;1;25000000
6,071630;0;25000000
6,071630;1;25000000
6,071630;17;25000000
7,074061;172;25000000
7,074061;221;25000000
7,074061;164;25000000
7,074061;226;25000000
7,074061;242;25000000
7,074061;140;25000000
7,074061;32;25000000
7,074061;252;25000000
7,074061;0;25000000
7,074061;1;25000000
7,074061;0;25000000
7,074061;1;25000000
7,074061;17;25000000
8,087645;172;25000000
8,087645;221;25000000
8,087645;164;25000000
8,087645;226;25000000
8,087645;242;25000000
8,087645;140;25000000
8,087646;32;25000000
8,087646;252;25000000
8,087646;0;25000000
8,087646;1;25000000
8,087646;0;25000000
8,087646;1;25000000
8,087646;17;25000000
9,095058;172;25000000
9,095058;221;25000000
9,095059;164;25000000
9,095059;226;25000000
9,095059;242;25000000
9,095059;140;25000000
9,095059;32;25000000
9,095059;252;25000000
9,095059;0;25000000
9,095059;1;25000000
9,095059;0;25000000
9,095059;1;25000000
9,095059;17;25000000
10,105592;172;25000000
10,105592;221;25000000
10,105592;164;25000000
10,105592;226;25000000
10,105592;242;25000000
10,105592;140;25000000
10,105592;32;25000000
10,105593;252;25000000
10,105593;0;25000000
10,105593;1;25000000
10,105593;0;25000000
10,105593;1;25000000
10,105593;17;25000000
11,116487;172;25000000
11,116487;221;25000000
11,116487;164;25000000
11,116487;226;25000000
11,116487;242;25000000
11,116487;140;25000000
11,116488;32;25000000
11,116488;252;25000000
11,116488;0;25000000
11,116488;1;25000000
11,116488;0;25000000
11,116488;1;25000000
11,116488;17;25000000
12,127292;172;25000000
12,127292;221;25000000
12,127292;164;25000000
12,127292;226;25000000
12,127292;242;25000000
12,127292;140;25000000
12,127292;32;25000000
12,127292;252;25000000
12,127292;0;25000000
12,127293;1;25000000
12,127293;0;25000000
12,127293;1;25000000
12,127293;17;25000000
13,135215;172;25000000
13,135215;221;25000000
13,135215;164;25000000
13,135215;226;25000000
13,135215;242;25000000
13,135215;140;25000000
13,135215;32;25000000
13,135215;252;25000000
13,135215;0;25000000
13,135215;1;25000000
13,135215;0;25000000
13,135215;1;25000000
13,135216;17;25000000
14,144685;172;25000000
14,144685;221;25000000
14,144685;164;25000000
14,144685;226;25000000
14,144685;242;25000000
14,144685;140;25000000
14,144685;32;25000000
14,144685;252;25000000
14,144685;0;25000000
14,144685;1;25000000
14,144685;0;25000000
14,144685;1;25000000
14,144685;17;25000000
15,148682;172;25000000
15,148682;221;25000000
15,148682;164;25000000
15,148682;226;25000000
15,148682;242;25000000
15,148682;140;25000000
15,148682;32;25000000
15,148682;252;25000000
15,148682;0;25000000
15,148682;1;25000000
15,148683;0;25000000
15,148683;1;25000000
15,148683;17;25000000
16,160426;172;25000000
16,160426;221;25000000
16,160426;164;25000000
16,160426;226;25000000
16,160427;242;25000000
16,160427;140;25000000
16,160427;32;25000000
16,160427;252;25000000
16,160427;0;25000000
16,160427;1;25000000
16,160427;0;25000000
16,160427;1;25000000
16,160427;17;25000000
17,174926;172;25000000
17,174926;221;25000000
17,174926;164;25000000
17,174926;226;25000000
17,174926;242;25000000
17,174926;140;25000000
17,174926;32;25000000
17,174926;252;25000000
17,174926;0;25000000
17,174926;1;25000000
17,174926;0;25000000
17,174926;1;25000000
17,174926;17;25000000
18,184622;172;25000000
18,184622;221;25000000
18,184622;164;25000000
18,184622;226;25000000
18,184622;242;25000000
18,184622;140;25000000
18,184622;32;25000000
18,184622;252;25000000
18,184622;0;25000000
18,184622;1;25000000
18,184622;0;25000000
18,184622;1;25000000
18,184623;17;25000000
19,197039;172;25000000
19,197039;221;25000000
19,197039;164;25000000
19,197039;226;25000000
19,197039;242;25000000
19,197039;140;25000000
19,197039;32;25000000
19,197039;252;25000000
19,197039;0;25000000
19,197039;1;25000000
19,197039;0;25000000
19,197039;1;25000000
19,197039;17;25000000
20,208894;172;25000000
20,208894;221;25000000
20,208894;164;25000000
20,208894;226;25000000
20,208894;242;25000000
20,208894;140;25000000
20,208894;32;25000000
20,208894;252;25000000
20,208894;0;25000000
20,208894;1;25000000
20,208894;0;25000000
20,208894;1;25000000
20,208894;17;25000000
21,218351;172;25000000
21,218351;221;25000000
21,218351;164;25000000
21,218351;226;25000000
21,218351;242;25000000
21,218351;140;25000000
21,218351;32;25000000
21,218351;252;25000000
21,218351;0;25000000
21,218351;1;25000000
21,218351;0;25000000
21,218351;1;25000000
21,218351;17;25000000
22,227680;172;25000000
22,227680;221;25000000
22,227681;164;25000000
22,227681;226;25000000
22,227681;242;25000000
22,227681;140;25000000
22,227681;32;25000000
22,227681;252;25000000
22,227681;0;25000000
22,227681;1;25000000
22,227681;0;25000000
22,227681;1;25000000
22,227681;17;25000000
23,238721;172;25000000
23,238721;221;25000000
23,238721;164;25000000
23,238721;226;25000000
23,238721;242;25000000
23,238721;140;25000000
23,238721;32;25000000
23,238721;252;25000000
23,238721;0;25000000
23,238721;1;25000000
23,238721;0;25000000
23,238721;1;25000000
23,238721;17;25000000
24,251351;172;25000000
24,251351;221;25000000
24,251351;164;25000000
24,251351;226;25000000
24,251351;242;25000000
24,251351;140;25000000
24,251351;32;25000000
24,251351;252;25000000
24,251351;0;25000000
24,251351;1;25000000
24,251351;0;25000000
24,251351;1;25000000
24,251351;17;25000000
25,261020;172;25000000
25,261020;221;25000000
25,261021;164;25000000
25,261021;226;25000000
25,261021;242;25000000
25,261021;140;25000000
25,261021;32;25000000
25,261021;252;25000000
25,261021;0;25000000
25,261021;1;25000000
25,261021;0;25000000
25,261021;1;25000000
25,261021;17;25000000
26,269788;172;25000000
26,269788;221;25000000
26,269788;164;25000000
26,269788;226;25000000
26,269788;242;25000000
26,269788;140;25000000
26,269788;32;25000000
26,269788;252;25000000
26,269788;0;25000000
26,269788;1;25000000
26,269788;0;25000000
26,269788;1;25000000
26,269788;17;25000000
27,282960;172;25000000
27,282960;221;25000000
27,282960;164;25000000
27,282960;226;25000000
27,282960;242;25000000
