timestamp;byte;samp_rate
1,033918;0;65105
1,033934;0;65105
1,033949;0;65105
1,033964;1;65105
1,033980;1;65105
1,033995;0;65105
1,034010;1;65105
1,034026;0;65105
1,034041;1;65105
1,034056;0;65105
1,034072;0;65105
1,034087;1;65105
1,034102;1;65105
1,034118;0;65105
1,034133;1;65105
1,034149;0;65105
1,034164;0;65105
1,034179;1;65105
1,034195;0;65105
1,034210;0;65105
1,034225;1;65105
1,034241;1;65105
1,034256;0;65105
1,034271;0;65105
1,034287;1;65105
1,034302;0;65105
1,034317;0;65105
1,034333;1;65105
1,034348;0;65105
1,034364;1;65105
1,034379;0;65105
1,034394;1;65105
1,034410;0;65105
1,034425;1;65105
1,034440;1;65105
1,034456;0;65105
1,034471;0;65105
1,034486;1;65105
1,034502;1;65105
1,034517;0;65105
1,034533;1;65105
1,034548;1;65105
1,034563;1;65105
1,034579;0;65105
1,034594;1;65105
1,034609;1;65105
1,034625;0;65105
1,034640;1;65105
1,034655;0;65105
1,034671;0;65105
1,034686;1;65105
1,034701;0;65105
1,034717;0;65105
1,034732;1;65105
1,034748;1;65105
1,034763;1;65105
1,034778;0;65105
1,034794;0;65105
1,034809;0;65105
1,034824;1;65105
1,034840;0;65105
1,034855;1;65105
1,034870;1;65105
1,034886;1;65105
2,049106;1;65105
2,049122;0;65105
2,049137;0;65105
2,049152;1;65105
2,049168;0;65105
2,049183;1;65105
2,049199;0;65105
2,049214;0;65105
2,049229;0;65105
2,049245;1;65105
2,049260;1;65105
2,049275;0;65105
2,049291;0;65105
2,049306;0;65105
2,049321;0;65105
2,049337;1;65105
2,049352;0;65105
2,049367;0;65105
2,049383;0;65105
2,049398;0;65105
2,049414;0;65105
2,049429;1;65105
2,049444;1;65105
2,049460;1;65105
2,049475;1;65105
2,049490;1;65105
2,049506;1;65105
2,049521;0;65105
2,049536;0;65105
2,049552;0;65105
2,049567;0;65105
2,049583;0;65105
2,049598;0;65105
2,049613;0;65105
2,049629;0;65105
2,049644;0;65105
2,049659;0;65105
2,049675;0;65105
2,049690;0;65105
2,049705;0;65105
2,049721;0;65105
2,049736;0;65105
2,049751;0;65105
2,049767;0;65105
2,049782;1;65105
2,049798;0;65105
2,049813;0;65105
2,049828;0;65105
2,049844;0;65105
2,049859;0;65105
2,049874;0;65105
2,049890;0;65105
2,049905;0;65105
2,049920;0;65105
2,049936;0;65105
2,049951;0;65105
2,049967;0;65105
2,049982;0;65105
2,049997;0;65105
2,050013;0;65105
2,050028;1;65105
2,050043;0;65105
2,050059;0;65105
2,050074;0;65105
2,050089;1;65105
2,050105;0;65105
2,050120;0;65105
2,050135;0;65105
2,050151;1;65105
2,050166;1;65105
2,050182;0;65105
2,050197;1;65105
2,050212;0;65105
2,050228;1;65105
2,050243;1;65105
2,050258;0;65105
2,050274;0;65105
2,050289;1;65105
2,050304;1;65105
2,050320;0;65105
2,050335;1;65105
2,050351;1;65105
2,050366;1;65105
2,050381;0;65105
2,050397;1;65105
2,050412;1;65105
2,050427;0;65105
2,050443;1;65105
2,050458;0;65105
2,050473;0;65105
2,050489;1;65105
2,050504;0;65105
2,050519;0;65105
2,050535;1;65105
2,050550;1;65105
2,050566;1;65105
2,050581;0;65105
2,050596;0;65105
2,050612;0;65105
2,050627;1;65105
2,050339;0;65105
2,050354;1;65105
2,050369;1;65105
3,055173;1;65105
3,055189;1;65105
3,055204;0;65105
3,055219;0;65105
3,055235;1;65105
3,055250;0;65105
3,055265;1;65105
3,055281;0;65105
3,055296;0;65105
3,055311;0;65105
3,055327;1;65105
3,055342;1;65105
3,055357;0;65105
3,055373;0;65105
3,055388;0;65105
3,055404;0;65105
3,055419;1;65105
3,055434;0;65105
3,055450;0;65105
3,055465;0;65105
3,055480;0;65105
3,055496;0;65105
3,055511;1;65105
3,055526;1;65105
3,055542;1;65105
3,055557;1;65105
3,055573;1;65105
3,055588;1;65105
3,055603;0;65105
3,055619;0;65105
3,055634;0;65105
3,055649;0;65105
3,055665;0;65105
3,055680;0;65105
3,055695;0;65105
3,055711;0;65105
3,055726;0;65105
3,055741;0;65105
3,055757;0;65105
3,055772;0;65105
3,055788;0;65105
3,055803;0;65105
3,055818;0;65105
3,055834;0;65105
3,055849;0;65105
3,055864;1;65105
3,055880;0;65105
3,055895;0;65105
3,055910;0;65105
3,055926;0;65105
3,055941;0;65105
3,055957;0;65105
3,055972;0;65105
3,055987;0;65105
3,056003;0;65105
3,056018;0;65105
3,056033;0;65105
3,056049;0;65105
3,056064;0;65105
3,056079;0;65105
3,056095;0;65105
3,056110;1;65105
3,056125;0;65105
3,056141;0;65105
3,056156;0;65105
3,056172;1;65105
3,056187;0;65105
3,056202;0;65105
3,056218;0;65105
3,056233;1;65105
3,056248;1;65105
3,056264;0;65105
3,056279;1;65105
3,056294;0;65105
3,056310;1;65105
3,056325;1;65105
3,056341;0;65105
3,056356;0;65105
3,056371;1;65105
3,056387;1;65105
3,056402;0;65105
3,056417;1;65105
3,056433;1;65105
3,056448;1;65105
3,056463;0;65105
3,056479;1;65105
3,056494;1;65105
3,056509;0;65105
3,056525;1;65105
3,056540;0;65105
3,056556;0;65105
3,056571;1;65105
3,056586;0;65105
3,056602;0;65105
3,056617;1;65105
3,056632;1;65105
3,056648;1;65105
3,056663;0;65105
3,056678;0;65105
3,056694;0;65105
3,056709;1;65105
3,056724;0;65105
3,056740;1;65105
3,056755;1;65105
4,071248;1;65105
4,071263;1;65105
4,071279;0;65105
4,071294;0;65105
4,071309;1;65105
4,071325;0;65105
4,071340;1;65105
4,071356;0;65105
4,071371;0;65105
4,071386;0;65105
4,071402;1;65105
4,071417;1;65105
4,071432;0;65105
4,071448;0;65105
4,071463;0;65105
4,071478;0;65105
4,071494;1;65105
4,071509;0;65105
4,071525;0;65105
4,071540;0;65105
4,071555;0;65105
4,071571;0;65105
4,071586;1;65105
4,071601;1;65105
4,071617;1;65105
4,071632;1;65105
4,071647;1;65105
4,071663;1;65105
4,071678;0;65105
4,071693;0;65105
4,071709;0;65105
4,071724;0;65105
4,071740;0;65105
4,071755;0;65105
4,071770;0;65105
4,071786;0;65105
4,071801;0;65105
4,071816;0;65105
4,071832;0;65105
4,071847;0;65105
4,071862;0;65105
4,071878;0;65105
4,071893;0;65105
4,071909;0;65105
4,071924;0;65105
4,071939;1;65105
4,071955;0;65105
4,071970;0;65105
4,071985;0;65105
4,072001;0;65105
4,072016;0;65105
4,072031;0;65105
4,072047;0;65105
4,072062;0;65105
4,072077;0;65105
4,072093;0;65105
4,072108;0;65105
4,072124;0;65105
4,072139;0;65105
4,072154;0;65105
4,072170;0;65105
4,072185;1;65105
4,072200;0;65105
4,072216;0;65105
4,072231;0;65105
4,072246;1;65105
